inner_id,username,profile,follower_cnt,following_cnt
2639083,kwanook.park,박관욱입니다.,267,225
10099834057,__todo_21,"- @kqlszp9apa
- 작업물 올려요
- #책상일기 #desk_diary",23,6
35151880530,jeongleetoeic_official,"부산 영단기 정리토익 공식 인스타
정리토익과 치밀하게 완벽하게
첫토익 점수메이커 The Master 정리토익 
@jeonglee_busan 
@junglee_toeic",148,184
4038534100,minsta99ram,,340,223
38290076145,snaptimenews,"20대의 고민과 생각을 함께할 수 있는
20대를 위한 뉴스서비스 ‘스냅타임’",194,160
1269422794,kind_weasel97,착한척하는 족제비,363,347
10029400719,shoodoodle,"그림일기하고 가끔씩 낙서하기✍🏻
Why not draw your journal instead of writing it?",58,45
39893905118,sion._.00study,"❤ 전)컴퓨터공학과 / 현)전자공학과
🧡 공부계정 선팔, 맞팔 환영🙆‍♀️
     (맞팔은 댓이나 DM주세요(본계만)/언팔시 맞언팔)
💛 공지는 스토리 참조👆
💚 프사는 유튜브 '김쫀떡'의 쫀떡이💕",123,91
6882679675,98sin_hi,,152,310
37784510775,kimiseul2020302015,"@dayfly01 ➡ 글귀 올리는 계정
01년생 20살 대학생",33,425
38289940015,minjimichellebaek_youtube,"HI👋 I'm Michelle! Go subscribe my Youtube channel and like the videos!
안녕하세요! 제 유트부 채널 구독과 좋아요 부탁드려요🥰",61,10
40243532080,jurassic_o8,아는사람만 아는 그림계정🌷,1,0
3309069173,rosejy0010,😛,140,215
38754019259,sy_ca_cd,"본계정
-> @ji_soo7584
#사진 #구름스타그램 #취미스타그램",14,10
39531980857,ablehouse_official,"Share dream, Grow together
서울에서 쉐어하우스 찾는다면?👇",33,7
10990778831,jdm_suwon,#예수제자운동 #JDM #수원지구 #아주대 #수원대 #경기대 #용인대 #캠퍼스 #기독교동아리 #선교단체,153,36
1920477897,seong.__.yeonn,,193,377
1594420219,psysang,상담심리학자 | 애아빠 | 고양이집사 | 하이퍼리얼리즘 생활 아카이빙,163,236
1099802307,5gahees_grace,,200,221
290444741,taelimee,🐶 @torysocute,237,230
2348495583,hwanny_j,"Jae Hwan Lee
➖먹고 운동하고 운동하고 먹기  :  햄토리 인생                         ⠀
➖대한민국 육군 수색대 Reconnaissanc.C.                 ⠀
➖ Master's degree at Korea Univ.⠀",284,266
1641085062,cielo.__.one,"KTC AIRLINE SERVICE 20
@my__brillante",279,260
9360195988,queen.of.chipmunks,@i.scream.official,94,119
45039582,yejjjin__ny,🐽👉🏻@yeeeaha_jj,357,258
26560659363,gano_study,"#studentnurse
#간호학과 #19학번 #공스타그램 #studygram
#책 #책추천 #책스타그램 #독서",361,60
7957061167,hyhsloveu,"편안속에서 방심하기보다는, 
위태로움 속에서 스스로를 지키는게 낫다.",288,246
8471629457,choi_hj16,"SN💉
모든 협찬 받지 않습니다 !! ❌",176,273
3276148895,mi_rr0714,세상에서 내가 제일 행복한 사람이고 싶어.,235,205
1785549518,jjyh_d,"미래의 디저트왕이 되자➿
이화의 기록장📝",359,327
4434256340,ye_in_ii5,,132,99
27502525893,ruaballet,"🏅유치부/초,중,고등부/전공/성인
☎️문의 - 053 253 0203
📲카톡 - RUABALLET
대구 중구 달구벌대로 2038  3층 (남산동)",114,88
7072875556,yeju0725,"🐽오늘도 나는 꿀꿀🐽
#제과기능사 #제빵기능사 #케이크디자이너 #sca국제바리스타 #초콜릿마스터 #20살 #01년생 #제과제빵과 #베이커리 #디저트 #내맘대로일기장",166,222
38780561110,ko_kang2,"#20살 #청춘 #부산 #창원 
#인스타 #시작",66,56
266287736,arangsshong,❤️내 사진. 내 느낌. 내 생각. 내 기록. 내 세상.❤️,233,210
15678010472,seogsinhwa2,🤍💛❤,58,141
1293994364,eelkj_,,225,343
1696367783,2_yoon_seo,"( つ’-’)╮—̳͟͞͞♥ 🐯
🐶우리집 막둥이🐶 @2_gold_dong 
💜Secret💜 @yoon.seo.nara",333,323
33479765579,nursing_seoyeong,"#서영대학교 간호학과
#카카오채널 서영대학교 간호학과",52,2
1623972438,xxh48_,Choice and responsibility are proportional,338,76
2272286790,sheeeeeeeep_y,20011005,415,457
19690428423,theluckydoor98,"안녕하세요~ 한행운입니다 
The lucky door 음악 채널에 오신 걸 환영합니당✨      커버로 내 스타일로 좋은 노래 많이 추천해드릴게요😁.      질문?🧐 
소통📞?
Dm으로 오세욤💜노래추천 있으면 코멘트로 남겨 주세요 제가 커버 해볼게요~",148,140
18082911910,jy_zoe,,80,90
27609832348,galilee____,"| 하나님 나라 청년 제자 운동 |
.
♥ 𝐨𝐧𝐞 𝐦𝐚𝐧 𝐯𝐢𝐬𝐢𝐨𝐧 ︎♥︎
➿ 골로새서 1:28-29
.
말씀 📖 │ 기도 🙏🏻 │ 양육 🌱
.
👇🏻 경산중앙교회 YouTube 바로가기 👇🏻",303,261
3402489521,sso_0_.zi,둥순쓰 @sun0_0dungyi,139,133
2518348957,_go_ny_,🌹DOROTHY🌹,325,367
39841684515,saebyekbit,"주문후
2-3일 후 출고 합니다 ✨🌙
-
당일출고 제품도 있으니
언제든 문의 가능합니다 ♥️
-
🌿문의는 dm_ 스토어팜 ☺️🌿✨",79,2
26238522329,eom.__.ziiii,"Only actions give life strength; only moderation gives it a charm
👻 열정만수르 직대딩 엄지쓰 옷장👻
👩🏻‍💻👩🏻‍🎓💪🏻🧘🏻‍♀️🇫🇷🎶🥁⛪️🍞🪑✈️",32,22
3149497798,yujin9107,"my captain -소마
매 순간이 행복한 나날들이 되길💐",269,177
13147097067,cafe_eunchae,"은채의 카페투어😊🤟🧡
@eunchae_jjangbb 🧡본계정💛",80,19
3547234350,h.e_0785,KNU Geo19,131,128
11341611279,seongmin_k,,188,173
30731504046,gyu_rang_1029,ʜᴜғs ᴠɪᴇᴛ 𝟷𝟿🇻🇳,202,188
30659534762,bona.studere,공부하는 고등어언니 🤓,69,115
1577478075,ujung2_,,131,162
1651769063,wonrooom__,#HIFIVE_대전,195,140
1561890767,sungrin2,,157,115
29112325276,hyunjin230,"sookmyung w univ ⑲
나는 아주 잘 살고 있는 중🦌",241,215
39545434592,yyuyyu557,"⠀
𝓡𝓾𝓬𝓲𝓮𝓵𝓶𝓪𝓵𝓵 정품퀄 전문샵
⠀
· 가격 거품 없는 정품 퀄리티 제공!
· 꼼꼼한 사전 제품 검수 및 이미지 컷 제공!
· 배송 현황 상시 안내 진행!
· 카드 / 현금 결제 모두 가능!
⠀
DM, 댓글은 확인이 늦어요. 
Link 👇 눌러서 문의주세요 :)",73,0
19971772933,shining_sushi_,"과식과 운동, 그리고 피어싱을 좋아하는 늙은 복학생입니다. 반갑읍니다. university student, loves overeating and exercising and loves piercing.",229,91
38588897686,dalbongzo_o,"#캐릭터#일러스트#고양이#달봉이
귀여운 달봉이 이쁘게 봐주세요!
소소하게 작업물 올리는 계정❣
#그림계정맞팔 편하게 디엠주세요。팔로우 감사합니다😆",245,191
7502363030,hadang_noin,,164,57
36985608285,hairm_d,"💇🏻경남정보대학교 20학번 미용계열
✂️본계 @70.ty____",50,27
25506317581,ryuttochi,,50,46
19730598556,y.r_market,"𝕌𝕡𝕕𝕒𝕥𝕖 𝔻𝕒𝕪-𝕄𝕠𝕟,𝕋𝕙𝕦𝕣
𝕄𝕠𝕟-𝕊𝕒𝕥 11:00𝕒𝕞-7:00𝕡𝕞 / 𝕊𝕦𝕟(주일)-𝕠𝕗𝕗
𝕀𝕟𝕢𝕦𝕚𝕣𝕪-𝔻𝕄or𝕄𝕖𝕤𝕤𝕒𝕘𝕖or𝕜𝕒𝕜𝕒𝕠 𝕥𝕒𝕝𝕜
𝕊𝕥𝕠𝕣𝕖 𝕡𝕙𝕠𝕟𝕖 𝕟𝕦𝕞𝕓𝕖𝕣-010.2370.0830",80,12
38187903135,sn_0sg,"🙈공스타🙈
🌙맞팔 감사합니다🌙
#간호학과#20학번#간호장교",98,229
35785569805,seoseulong,"👉@seulongseo 👈이전 ""새로만든계정입니다"" 💙냥이스타그램&대학스타그램💙 계정입니당
#냥이 #집사맞팔 #집사소통 #선팔맞팔환영",266,238
